avg_evoked,order
5.373653380466258e-11,-3.03
5.374959051376392e-11,-3.02
5.369344628028422e-11,-3.02
5.359188999633105e-11,-3.02
5.3480655193361775e-11,-3.01
5.34002421220836e-11,-3.01
5.338486379445571e-11,-3.0
5.345128067543564e-11,-3.0
5.359332193322957e-11,-3.0
5.37836350259983e-11,-2.99
5.3981768749355806e-11,-2.99
5.4145720352972204e-11,-2.98
5.4244379022082484e-11,-2.98
5.4265916213630255e-11,-2.98
5.42191974738937e-11,-2.97
5.4131462734831e-11,-2.97
5.4042653713521675e-11,-2.96
5.399494490821203e-11,-2.96
5.4019854283170327e-11,-2.96
5.412741619928487e-11,-2.95
5.4303748246189786e-11,-2.95
5.451723457565194e-11,-2.95
5.472803418433213e-11,-2.94
5.490013982577585e-11,-2.94
5.5011929474569856e-11,-2.93
5.5060866004972936e-11,-2.93
5.506369851334385e-11,-2.93
5.505079345216828e-11,-2.92
5.505487614102992e-11,-2.92
5.51012762556988e-11,-2.91
5.520177479442039e-11,-2.91
5.5352926727527926e-11,-2.91
5.5540654331928134e-11,-2.9
5.574532209401439e-11,-2.9
5.5946153451058894e-11,-2.89
5.6125512063830056e-11,-2.89
5.627143755033318e-11,-2.89
5.637962178366429e-11,-2.88
5.645481177361359e-11,-2.88
5.651046973948282e-11,-2.88
5.656662414510003e-11,-2.87
5.66452873486952e-11,-2.87
5.676298623461848e-11,-2.86
5.692435910452649e-11,-2.86
5.7121909225428207e-11,-2.86
5.734028105203059e-11,-2.85
5.756136851823444e-11,-2.85
5.7768678920971414e-11,-2.84
5.794855162846763e-11,-2.84
5.8090916284008556e-11,-2.84
5.819357254429293e-11,-2.83
5.826456122883422e-11,-2.83
5.831955722605008e-11,-2.82
5.837871901718782e-11,-2.82
5.846318478717468e-11,-2.82
5.858963027223961e-11,-2.81
5.876614559660703e-11,-2.81
5.898902380013034e-11,-2.8
5.924012637578967e-11,-2.8
5.949042406939628e-11,-2.8
5.970788728636315e-11,-2.79
5.986677440198413e-11,-2.79
5.995739428615685e-11,-2.79
5.999110487509207e-11,-2.78
5.999924441067291e-11,-2.78
6.002171497642598e-11,-2.77
6.009034321452103e-11,-2.77
6.021879506432213e-11,-2.77
6.039838429842194e-11,-2.76
6.06007646809026e-11,-2.76
6.078576050194746e-11,-2.75
6.091106275701095e-11,-2.75
6.094907639733572e-11,-2.75
6.090191643461687e-11,-2.74
6.080088666478428e-11,-2.74
6.069505328114168e-11,-2.73
6.063346842494089e-11,-2.73
6.064452730931092e-11,-2.73
6.072167340538898e-11,-2.72
6.082366045937156e-11,-2.72
6.088999235584433e-11,-2.71
6.086453843351048e-11,-2.71
6.072070587089347e-11,-2.71
6.04748343134962e-11,-2.7
6.018060330321262e-11,-2.7
5.990561692633388e-11,-2.7
5.970384306943112e-11,-2.69
5.960229268947617e-11,-2.69
5.959510228623401e-11,-2.68
5.964196430020194e-11,-2.68
5.967962128144609e-11,-2.68
5.96400905998542e-11,-2.67
5.9471291135412e-11,-2.67
5.915822106916352e-11,-2.66
5.873304482691563e-11,-2.66
5.826459897228128e-11,-2.66
5.783655375188296e-11,-2.65
5.75218014085974e-11,-2.65
5.736002913642817e-11,-2.64
5.734266842447975e-11,-2.64
5.740841937687706e-11,-2.64
5.746046970011547e-11,-2.63
5.739956966443813e-11,-2.63
5.715951250612211e-11,-2.62
5.673187000699624e-11,-2.62
5.616969495842863e-11,-2.62
5.5571873349111374e-11,-2.61
5.505188613422455e-11,-2.61
5.469986163665526e-11,-2.61
5.4551641460498154e-11,-2.6
5.4575529642646316e-11,-2.6
5.4683055438960625e-11,-2.59
5.475989087759905e-11,-2.59
5.4703340640775667e-11,-2.59
5.4455594335798e-11,-2.58
5.4022655134467417e-11,-2.58
5.3470399680979956e-11,-2.57
5.2901911935681064e-11,-2.57
5.242422659219575e-11,-2.57
5.211209207000731e-11,-2.56
5.198383621655924e-11,-2.56
5.200045110470019e-11,-2.55
5.2084303455006256e-11,-2.55
5.214534446283599e-11,-2.55
5.2104682217287327e-11,-2.54
5.191532043672104e-11,-2.54
5.1574079707170495e-11,-2.54
5.111938864410653e-11,-2.53
5.062158685232473e-11,-2.53
5.0163990695213336e-11,-2.52
4.981797360982714e-11,-2.52
4.962295593286194e-11,-2.52
4.957467812755015e-11,-2.51
4.962738236637759e-11,-2.51
4.9708068095695573e-11,-2.5
4.97378593356327e-11,-2.5
4.965298287081577e-11,-2.5
4.9422652491185336e-11,-2.49
4.905902301565648e-11,-2.49
4.861242646196896e-11,-2.48
4.815742181832933e-11,-2.48
4.7772042106896734e-11,-2.48
4.751369699423507e-11,-2.47
4.7405295008707206e-11,-2.47
4.7430929018532017e-11,-2.46
4.7537953284811034e-11,-2.46
4.7651975434730213e-11,-2.46
4.770060986789883e-11,-2.45
4.763382937952629e-11,-2.45
4.7435339770492036e-11,-2.45
4.712690429750643e-11,-2.44
4.6762400509932754e-11,-2.44
4.641002969576657e-11,-2.43
4.613252609683667e-11,-2.43
4.5970300502212255e-11,-2.43
4.593213623355004e-11,-2.42
4.5995321186390135e-11,-2.42
4.611134363580537e-11,-2.41
4.6219740613907286e-11,-2.41
4.626684023819402e-11,-2.41
4.622135607054514e-11,-2.4
4.608172957106595e-11,-2.4
4.587281151364547e-11,-2.39
4.5637977095405505e-11,-2.39
4.542789937459224e-11,-2.39
4.5284891400584174e-11,-2.38
4.5230585055438275e-11,-2.38
4.52625179425231e-11,-2.38
4.5356459315933993e-11,-2.37
4.547409015044939e-11,-2.37
4.557593488266146e-11,-2.36
4.56338589019946e-11,-2.36
4.563585029107542e-11,-2.36
4.558552528207138e-11,-2.35
4.550018446681793e-11,-2.35
4.5405306549754316e-11,-2.34
4.532691586305305e-11,-2.34
4.5283407361454094e-11,-2.34
4.5282102573610983e-11,-2.33
4.532151753976151e-11,-2.33
4.5395311630533855e-11,-2.32
4.5495294864112503e-11,-2.32
4.561098335210351e-11,-2.32
4.5730028020854105e-11,-2.31
4.583986075122882e-11,-2.31
4.592911921497507e-11,-2.3
4.598918679617659e-11,-2.3
4.6015550326594076e-11,-2.3
4.6009719679984266e-11,-2.29
4.598216107185192e-11,-2.29
4.595278436498968e-11,-2.29
4.594767401920178e-11,-2.28
4.5992068440829667e-11,-2.28
4.610125737807111e-11,-2.27
4.6275972845541465e-11,-2.27
4.6503483963181825e-11,-2.27
4.675906086910613e-11,-2.26
4.700927046101097e-11,-2.26
4.7218932680924576e-11,-2.25
4.735932287927049e-11,-2.25
4.74161608565903e-11,-2.25
4.739740752978085e-11,-2.24
4.733698647461845e-11,-2.24
4.7288686027220145e-11,-2.23
4.731050376128108e-11,-2.23
4.74441248789789e-11,-2.23
4.769976773840004e-11,-2.22
4.805279226090555e-11,-2.22
4.845045761671914e-11,-2.21
4.8826816338503094e-11,-2.21
4.912034990637555e-11,-2.21
4.92921562284148e-11,-2.2
4.934037782744287e-11,-2.2
4.930123426905909e-11,-2.2
4.9237867579965976e-11,-2.19
4.9221158557048494e-11,-2.19
4.9308084881779116e-11,-2.18
4.952492880516758e-11,-2.18
4.9861253220031034e-11,-2.18
5.027321907319316e-11,-2.17
5.0694357378335173e-11,-2.17
5.105549287191532e-11,-2.16
5.1306546257463983e-11,-2.16
5.143089218872004e-11,-2.16
5.1449382877477407e-11,-2.15
5.141386988958263e-11,-2.15
5.139112781835183e-11,-2.14
5.144208840705332e-11,-2.14
5.1603047896096425e-11,-2.14
5.187377440221822e-11,-2.13
5.2218525635675114e-11,-2.13
5.257885399597241e-11,-2.12
5.289285808807434e-11,-2.12
5.3114291080396715e-11,-2.12
5.322658967007706e-11,-2.11
5.324976463386867e-11,-2.11
5.32330564833089e-11,-2.11
5.323396455153613e-11,-2.1
5.329692042922903e-11,-2.1
5.3440392922914476e-11,-2.09
5.365366505418525e-11,-2.09
5.390170167122556e-11,-2.09
5.413638707331058e-11,-2.08
5.431505046376029e-11,-2.08
5.4418142224003274e-11,-2.07
5.445398941421932e-11,-2.07
5.4451813818111336e-11,-2.07
5.445026458754923e-11,-2.06
5.4484645765079474e-11,-2.06
5.457352323686249e-11,-2.05
5.471110589761467e-11,-2.05
5.487124935402045e-11,-2.05
5.501833319852464e-11,-2.04
5.512006174741327e-11,-2.04
5.515966349637637e-11,-2.04
5.514186702559913e-11,-2.03
5.5090003542877107e-11,-2.03
5.5036244395999284e-11,-2.02
5.501043174627461e-11,-2.02
5.503225014329052e-11,-2.02
5.510567604343302e-11,-2.01
5.521623830071776e-11,-2.01
5.533499386328351e-11,-2.0
5.5428588182229636e-11,-2.0
5.547016958402563e-11,-2.0
5.544738162417104e-11,-1.99
5.536667239645337e-11,-1.99
5.525138987044259e-11,-1.98
5.5134165043331e-11,-1.98
5.504737600956246e-11,-1.98
5.5012787756940357e-11,-1.97
5.5034682385541734e-11,-1.97
5.509876130554504e-11,-1.96
5.51754885955457e-11,-1.96
5.5229497656297234e-11,-1.96
5.5232471032185343e-11,-1.95
5.51711484836396e-11,-1.95
5.5049736663195426e-11,-1.95
5.488969562158576e-11,-1.94
5.4721277415856936e-11,-1.94
5.4571980160211577e-11,-1.93
5.445843814345953e-11,-1.93
5.438144601162762e-11,-1.93
5.4327050539717796e-11,-1.92
5.4274377166694365e-11,-1.92
5.420478613740932e-11,-1.91
5.4107525065899606e-11,-1.91
5.3980750865058134e-11,-1.91
5.3828455275000954e-11,-1.9
5.3657273935326375e-11,-1.9
5.347437197655135e-11,-1.89
5.3286257916464784e-11,-1.89
5.3098626251899804e-11,-1.89
5.2916306791107424e-11,-1.88
5.274315389972832e-11,-1.88
5.258048936596281e-11,-1.88
5.242520452006454e-11,-1.87
5.2270559268921293e-11,-1.87
5.210941082981029e-11,-1.86
5.193753891364507e-11,-1.86
5.1753548342312575e-11,-1.86
5.155647647403496e-11,-1.85
5.134464620568655e-11,-1.85
5.111622678162593e-11,-1.84
5.087204923066737e-11,-1.84
5.061839017223695e-11,-1.84
5.036673418416522e-11,-1.83
5.013096064696572e-11,-1.83
4.9922412903192705e-11,-1.82
4.974374951806639e-11,-1.82
4.958628862177529e-11,-1.82
4.943242239359575e-11,-1.81
4.9259350967597287e-11,-1.81
4.9044787432920584e-11,-1.8
4.8775007105359706e-11,-1.8
4.8450525995116046e-11,-1.8
4.808770572146898e-11,-1.79
4.771583455210402e-11,-1.79
4.736842433199075e-11,-1.79
4.707150441372517e-11,-1.78
4.68330949102018e-11,-1.78
4.6641398681818334e-11,-1.77
4.647113209721552e-11,-1.77
4.629182242965129e-11,-1.77
4.607756091440676e-11,-1.76
4.581433902321324e-11,-1.76
4.550424258707801e-11,-1.75
4.516583008497207e-11,-1.75
4.482421009360414e-11,-1.75
4.449846192963367e-11,-1.74
4.419963570959387e-11,-1.74
4.3932491386076134e-11,-1.73
4.369439358504976e-11,-1.73
4.3476868094094996e-11,-1.73
4.327181452730783e-11,-1.72
4.3076936351022135e-11,-1.72
4.289480044794209e-11,-1.71
4.272746873483867e-11,-1.71
4.257024901453774e-11,-1.71
4.240885361128362e-11,-1.7
4.2223179196605494e-11,-1.7
4.199828273578227e-11,-1.7
4.173458003522068e-11,-1.69
4.144833721690933e-11,-1.69
4.1167611543345136e-11,-1.68
4.0925660652759e-11,-1.68
4.074971930482547e-11,-1.68
4.065083421115558e-11,-1.67
4.061788799598904e-11,-1.67
4.061730214958574e-11,-1.66
4.060211430002323e-11,-1.66
4.052870147527681e-11,-1.66
4.03713821173283e-11,-1.65
4.013038873679778e-11,-1.65
3.983285927475134e-11,-1.64
3.952631880823795e-11,-1.64
3.9264949622275453e-11,-1.64
3.909178598302785e-11,-1.63
3.90245485482936e-11,-1.63
3.9049693534727987e-11,-1.62
3.912674254565165e-11,-1.62
3.9200600988186454e-11,-1.62
3.921638425808994e-11,-1.61
3.913398549581057e-11,-1.61
3.8940126635633886e-11,-1.61
3.86561980185668e-11,-1.6
3.8338302698565765e-11,-1.6
3.8062062752826934e-11,-1.59
3.789497604473999e-11,-1.59
3.78705097001543e-11,-1.59
3.797463002198292e-11,-1.58
3.81496416631856e-11,-1.58
3.8313946252773385e-11,-1.57
3.839015625765724e-11,-1.57
3.833094957554368e-11,-1.57
3.813389713245995e-11,-1.56
3.784053734720226e-11,-1.56
3.752209876492206e-11,-1.55
3.725741798105341e-11,-1.55
3.711057464420301e-11,-1.55
3.71138121668228e-11,-1.54
3.72576715385039e-11,-1.54
3.749291553834636e-11,-1.54
3.774415764052336e-11,-1.53
3.793044710554217e-11,-1.53
3.79886865798408e-11,-1.52
3.7892642486302976e-11,-1.52
3.766206897443886e-11,-1.52
3.735898624841272e-11,-1.51
3.706702380145105e-11,-1.51
3.6864510613123365e-11,-1.5
3.680326032671055e-11,-1.5
3.689663035671309e-11,-1.5
3.711630974502379e-11,-1.49
3.739959890793733e-11,-1.49
3.766681529445641e-11,-1.48
3.7840937757995304e-11,-1.48
3.7868507730865794e-11,-1.48
3.7738455694512116e-11,-1.47
3.74871647021271e-11,-1.47
3.718704633204399e-11,-1.46
3.6923633983204606e-11,-1.46
3.67695047529515e-11,-1.46
3.6763921697494854e-11,-1.45
3.690325129991399e-11,-1.45
3.714408480330822e-11,-1.45
3.741598872965345e-11,-1.44
3.764109073011468e-11,-1.44
3.7756754538641017e-11,-1.43
3.773303850770684e-11,-1.43
3.7581687873359385e-11,-1.43
3.7352869189328505e-11,-1.42
3.7118125110078695e-11,-1.42
3.694890190651935e-11,-1.41
3.68962988634204e-11,-1.41
3.6975353599543956e-11,-1.41
3.7160957413391034e-11,-1.4
3.7396594420562256e-11,-1.4
3.761231639997925e-11,-1.39
3.774607079945426e-11,-1.39
3.776201505338291e-11,-1.39
3.766178417725036e-11,-1.38
3.7482900020018956e-11,-1.38
3.728443025019752e-11,-1.38
3.7127584875511936e-11,-1.37
3.7057140188330326e-11,-1.37
3.7089698075895383e-11,-1.36
3.7211373582793265e-11,-1.36
3.7382877134906907e-11,-1.36
3.755183358447934e-11,-1.35
3.7669242845309497e-11,-1.35
3.770422828685879e-11,-1.34
3.765160434795533e-11,-1.34
3.7531363194823766e-11,-1.34
3.738255524995858e-11,-1.33
3.725075372908659e-11,-1.33
3.7173423145639103e-11,-1.32
3.716821316707837e-11,-1.32
3.7228268248393277e-11,-1.32
3.732572280619044e-11,-1.31
3.742323211189269e-11,-1.31
3.7487675748873666e-11,-1.3
3.749994625470286e-11,-1.3
3.746054079806992e-11,-1.3
3.738770354752496e-11,-1.29
3.7305837553658614e-11,-1.29
3.7232749169826455e-11,-1.29
3.717536050245514e-11,-1.28
3.7133095493919575e-11,-1.28
3.7101242225167396e-11,-1.27
3.7073458876036743e-11,-1.27
3.7045183680168363e-11,-1.27
3.7015707398670316e-11,-1.26
3.698806024372448e-11,-1.26
3.6967108261184004e-11,-1.25
3.6957590798975026e-11,-1.25
3.6962536387690956e-11,-1.25
3.6978247768828766e-11,-1.24
3.699085231593666e-11,-1.24
3.697981550341005e-11,-1.23
3.692708362045192e-11,-1.23
3.682803718707099e-11,-1.23
3.669563202110345e-11,-1.22
3.655594793751481e-11,-1.22
3.644040064333829e-11,-1.21
3.637550217343589e-11,-1.21
3.637416056541264e-11,-1.21
3.6430347640428553e-11,-1.2
3.651878518441815e-11,-1.2
3.66015381328306e-11,-1.2
3.663816528418809e-11,-1.19
3.659875185403347e-11,-1.19
3.6474331581520556e-11,-1.18
3.6279971689885006e-11,-1.18
3.6051782512331614e-11,-1.18
3.58389241128707e-11,-1.17
3.569012307664124e-11,-1.17
3.5636822288011145e-11,-1.16
3.568162459716575e-11,-1.16
3.5796828332486584e-11,-1.16
3.5931259679599205e-11,-1.15
3.602400376553511e-11,-1.15
3.602096488051406e-11,-1.14
3.58918058169427e-11,-1.14
3.5643163037114065e-11,-1.14
3.532019773786685e-11,-1.13
3.4995003919154753e-11,-1.13
3.474562019206287e-11,-1.12
3.463160608802684e-11,-1.12
3.467474965634872e-11,-1.12
3.484918021660976e-11,-1.11
3.5083784854728315e-11,-1.11
3.528353636227895e-11,-1.11
3.536274102624292e-11,-1.1
3.52729917105048e-11,-1.1
3.501760092610916e-11,-1.09
3.464906594136399e-11,-1.09
3.425270373151465e-11,-1.09
3.3923094012697727e-11,-1.08
3.373572909841819e-11,-1.08
3.3723651424356245e-11,-1.07
3.3868481005310846e-11,-1.07
3.410674802731447e-11,-1.07
3.4350003234242665e-11,-1.06
3.451081725018539e-11,-1.06
3.452903152187694e-11,-1.05
3.439070457625651e-11,-1.05
3.41287511195278e-11,-1.05
3.380834241077745e-11,-1.04
3.350600619218608e-11,-1.04
3.3286815872734533e-11,-1.04
3.3187336131853304e-11,-1.03
3.3207870852848375e-11,-1.03
3.33162438143422e-11,-1.02
3.3460442386240946e-11,-1.02
3.358397114771225e-11,-1.02
3.3640706104789386e-11,-1.01
3.360626407904111e-11,-1.01
3.348443357970425e-11,-1.0
3.3303989619268164e-11,-1.0
3.3106737074664895e-11,-1.0
3.293415630260088e-11,-0.99
3.281611072552772e-11,-0.99
3.276418921436118e-11,-0.98
3.2770742581836344e-11,-0.98
3.2813268160242424e-11,-0.98
3.286345304385281e-11,-0.97
3.289597175895314e-11,-0.97
3.2895540619966714e-11,-0.96
3.2861393492347704e-11,-0.96
3.2806761173081745e-11,-0.96
3.275120379221199e-11,-0.95
3.271093637039439e-11,-0.95
3.269396589348537e-11,-0.95
3.2697360880467376e-11,-0.94
3.271009367210365e-11,-0.94
3.272115995136578e-11,-0.93
3.272546531693475e-11,-0.93
3.2725732599367935e-11,-0.93
3.273135166119699e-11,-0.92
3.2754542958499633e-11,-0.92
3.280368735203499e-11,-0.91
3.287908871004735e-11,-0.91
3.2972656559558144e-11,-0.91
3.306877102537439e-11,-0.9
3.314881728752311e-11,-0.9
3.3196966114873e-11,-0.89
3.320527268316135e-11,-0.89
3.317846398752649e-11,-0.89
3.3133462248978e-11,-0.88
3.309379252848824e-11,-0.88
3.3083433787036027e-11,-0.88
3.312043454582948e-11,-0.87
3.321187156289654e-11,-0.87
3.33519437187335e-11,-0.86
3.352194701766481e-11,-0.86
3.369317853118535e-11,-0.86
3.3834119060818093e-11,-0.85
3.392061862541657e-11,-0.85
3.3943823735487155e-11,-0.84
3.391289057122593e-11,-0.84
3.385200910068329e-11,-0.84
3.379333600722962e-11,-0.83
3.376894206432329e-11,-0.83
3.380375212164718e-11,-0.82
3.391016608937935e-11,-0.82
3.408411852384155e-11,-0.82
3.430535620573605e-11,-0.81
3.4542111714333346e-11,-0.81
3.47583332843244e-11,-0.8
3.492341935132925e-11,-0.8
3.502057649912223e-11,-0.8
3.5050504490851145e-11,-0.79
3.503153175738558e-11,-0.79
3.4996471854567813e-11,-0.79
3.4985649191678785e-11,-0.78
3.503573848846568e-11,-0.78
3.516864857252708e-11,-0.77
3.538583473363402e-11,-0.77
3.566752188432301e-11,-0.77
3.597641376821777e-11,-0.76
3.626724621822052e-11,-0.76
3.649963477991636e-11,-0.75
3.6649059505011933e-11,-0.75
3.6714647174629436e-11,-0.75
3.672081231221552e-11,-0.74
3.6710351792516236e-11,-0.74
3.673219668996513e-11,-0.73
3.682569948374395e-11,-0.73
3.700755387693632e-11,-0.73
3.726932321884699e-11,-0.72
3.7582311303706604e-11,-0.72
3.790435283436954e-11,-0.71
3.8189712586967086e-11,-0.71
3.840197789572631e-11,-0.71
3.852478563065556e-11,-0.7
3.856720234400739e-11,-0.7
3.856296483752671e-11,-0.7
3.856006682683101e-11,-0.69
3.8605593631245764e-11,-0.69
3.8733940081786796e-11,-0.68
3.8957114714363564e-11,-0.68
3.925861540861522e-11,-0.68
3.95974666179129e-11,-0.67
3.9923120714261826e-11,-0.67
4.0190667830359445e-11,-0.66
