EEG_Fp1,EEG_Fp2
3.3e-05,-1.7e-05
5.2e-05,2.8e-05
3.6e-05,-1.9e-05
3.9e-05,-3.7e-05
3.5e-05,-5.4e-05
5.5e-05,-5.7e-05
5.7e-05,-8.6e-05
5.1e-05,-0.000114
6.6e-05,-0.000112
7.2e-05,-9e-05
0.000125,-3.6e-05
0.000101,-8e-05
0.000108,-8.9e-05
0.000105,-9.3e-05
0.000112,-6.6e-05
0.000115,-2.6e-05
0.000125,-1.7e-05
0.000101,-3e-05
6.7e-05,-4.4e-05
0.000124,-1.3e-05
0.000136,-7e-06
0.000103,-5e-06
0.00012,-7e-06
0.000132,-2.9e-05
0.000131,-1.4e-05
8.4e-05,-6.1e-05
9e-05,-8.8e-05
0.000101,-0.000114
9.9e-05,-0.000103
0.000106,-0.000112
0.000118,-9.3e-05
0.000125,-9.5e-05
0.00016,-5.6e-05
0.000156,-5.5e-05
0.000146,-3.9e-05
0.000165,-4.5e-05
0.000185,-1.4e-05
0.000183,-2.8e-05
0.000199,-1.5e-05
0.000189,-1.7e-05
0.000215,5e-06
0.000204,-8e-06
0.000236,6e-06
0.000254,1.4e-05
0.000279,4.9e-05
0.000251,4.2e-05
0.000253,5.5e-05
0.000245,5.6e-05
0.000246,4.9e-05
0.000269,5.9e-05
0.00026,5.1e-05
0.000256,4.4e-05
0.00027,5.6e-05
0.000243,3.7e-05
0.000198,9e-06
0.000176,-6e-06
0.000184,-4e-06
0.000192,-3e-06
0.00018,-1.8e-05
0.000199,1.9e-05
0.000173,-5e-06
0.000175,-1.4e-05
0.000142,-6.6e-05
0.000139,-6.9e-05
0.000141,-8.2e-05
0.000124,-0.000109
0.000148,-0.000111
0.000144,-0.000144
0.000149,-0.00015
0.000114,-0.000162
9.8e-05,-0.000172
9.5e-05,-0.000178
0.000104,-0.000156
0.000119,-0.000155
0.000129,-0.000141
0.000122,-0.000141
0.000128,-0.000133
0.0001,-0.000143
0.000104,-0.000125
8.3e-05,-0.000129
5.6e-05,-0.000138
4.9e-05,-0.000163
4.3e-05,-0.000166
5.1e-05,-0.000155
6.2e-05,-0.000159
3.4e-05,-0.000189
4.6e-05,-0.000167
5.5e-05,-0.000126
9.1e-05,-0.00012
4.2e-05,-0.000145
4.7e-05,-0.000121
5.6e-05,-0.00012
4.9e-05,-0.00016
4.3e-05,-0.000194
3e-05,-0.000206
4e-06,-0.000222
-4.1e-05,-0.000266
-3.3e-05,-0.000269
2e-06,-0.000228
-1.3e-05,-0.000237
-3.4e-05,-0.000237
-5.1e-05,-0.000243
-4.8e-05,-0.000243
-4.5e-05,-0.000246
-5.1e-05,-0.00027
-7.5e-05,-0.000291
-7e-05,-0.000279
-5.6e-05,-0.000277
-3.4e-05,-0.000239
